Link,Unnamed: 0,has_been_scraped,Question,Category,Outcomes,Outcomes.1,Prices,Prices.1,24h Volume,Total Volume,Liquidity,Open Interest,Trades,End Date,Resolved,Whales,LPs,Trades.1,Name,ID
https://polymarketwhales.info/transactions?market=0xaa8858981a79441c8ff8e7c5405d6eb126c915ea&page=1,1518,0.0,"What will the ETH floor price of Bored Apes be on October 1, 2021?",Crypto,Long,Short,0.4929,0.5071,$0,"$8,038",16254,"$2,537",49,Fri Oct 01 2021,True,Whales,LPs,Trades,"What will the ETH floor price of Bored Apes be on October 1, 2021?",0xaa8858981a79441c8ff8e7c5405d6eb126c915ea
https://polymarketwhales.info/transactions?market=0x4dce49d08088a98313df3fbe582f0a7a5f4c9e50&page=1,2252,0.0,FIFA World Cup Qualifier: Who will win USA vs. Costa Rica on March 30?,Sports,USA,Costa Rica,0,1,$0,"$2,740",588,$740,49,Wed Mar 30 2022,True,Whales,LPs,Trades,FIFA World Cup Qualifier: Who will win USA vs. Costa Rica on March 30?,0x4dce49d08088a98313df3fbe582f0a7a5f4c9e50
https://polymarketwhales.info/transactions?market=0x37ffc2e1d070746b5d15cfbb9d92aed5e225eeaa&page=1,3291,0.0,"NHL: Will the Devils beat the Canadiens by more than 1.5 goals in their April 7, 7:00 PM ET matchup?",Sports,Yes,No,0,1,$0,$218,150,$27,49,Thu Apr 07 2022,True,Whales,LPs,Trades,"NHL: Will the Devils beat the Canadiens by more than 1.5 goals in their April 7, 7:00 PM ET matchup?",0x37ffc2e1d070746b5d15cfbb9d92aed5e225eeaa
https://polymarketwhales.info/transactions?market=0x0538aef378a956cfb50ad3c372a3bb9a2d86b3bd&page=1,3201,0.0,Who will win the Argentina v. Brazil soccer game on November 16?,Sports,Argentina,Brazil,0.5,0.5,$0,$492,5007,"$5,048",50,Tue Nov 16 2021,True,Whales,LPs,Trades,Who will win the Argentina v. Brazil soccer game on November 16?,0x0538aef378a956cfb50ad3c372a3bb9a2d86b3bd
https://polymarketwhales.info/transactions?market=0x596292a5d4affb85a121db15d069f527e956b95d&page=1,3056,0.0,Will Sweden or Slovakia win their Euro 2020 match?,Sports,Sweden,Slovakia,1,0,$0,$765,0,$0,50,Fri Jun 18 2021,True,Whales,LPs,Trades,Will Sweden or Slovakia win their Euro 2020 match?,0x596292a5d4affb85a121db15d069f527e956b95d
https://polymarketwhales.info/transactions?market=0x042681ae347f959859f952bdc8174c516c091edf&page=1,3309,0.0,"NBA: Who will win the Hornets vs. Pistons, scheduled for February 11 (7PM ET)?",Sports,Hornets,Pistons,1,0,$0,$82,67,"$2,124",50,Fri Feb 11 2022,True,Whales,LPs,Trades,"NBA: Who will win the Hornets vs. Pistons, scheduled for February 11 (7PM ET)?",0x042681ae347f959859f952bdc8174c516c091edf
https://polymarketwhales.info/transactions?market=0x8cfe701746045fcf396e734b3c271275e2031597&page=1,3230,0.0,"NBA: Will the Mavericks beat the Wizards by more than 8.5 points in their April 1, 7:10 PM ET matchup?",Sports,Yes,No,0,1,$0,$421,150,$930,50,Fri Apr 01 2022,True,Whales,LPs,Trades,"NBA: Will the Mavericks beat the Wizards by more than 8.5 points in their April 1, 7:10 PM ET matchup?",0x8cfe701746045fcf396e734b3c271275e2031597
https://polymarketwhales.info/transactions?market=0x82ab307fa8606204f6a3fc44170dffd657e6ef67&page=1,2755,0.0,NHL: Will the Rangers beat the Sharks by more than 1.5 goals in their January 13 matchup?,Sports,Yes,No,1,0,$0,"$1,366",10,"$4,063",50,Thu Jan 13 2022,True,Whales,LPs,Trades,NHL: Will the Rangers beat the Sharks by more than 1.5 goals in their January 13 matchup?,0x82ab307fa8606204f6a3fc44170dffd657e6ef67
https://polymarketwhales.info/transactions?market=0x9430901c8b25db86fd312aa425fb21f458c6c319&page=1,2090,0.0,Who will win the 2021 43rd Ryder Cup?,Sports,U.S.,Europe,1,0,$0,"$3,410",2,$84,50,Sun Sep 26 2021,True,Whales,LPs,Trades,Who will win the 2021 43rd Ryder Cup?,0x9430901c8b25db86fd312aa425fb21f458c6c319
https://polymarketwhales.info/transactions?market=0x8ed0d1fadbcab40d7c96852e596a66707c6b1638&page=1,2519,0.0,"Will New World be a Top 3 game on Steam on November 14, 5PM ET?",Pop Culture,Yes,No,0,1,$0,"$1,918",1,"$9,993",50,Sun Nov 14 2021,True,Whales,LPs,Trades,"Will New World be a Top 3 game on Steam on November 14, 5PM ET?",0x8ed0d1fadbcab40d7c96852e596a66707c6b1638
https://polymarketwhales.info/transactions?market=0x0426f8b796d08734048cfe38c88669712cab0134&page=1,3113,0.0,NHL: Will the Islanders beat the Coyotes by more than 1.5 points in their January 21 matchup?,Sports,Yes,No,1,0,$0,$665,50,$8,50,Fri Jan 21 2022,True,Whales,LPs,Trades,NHL: Will the Islanders beat the Coyotes by more than 1.5 points in their January 21 matchup?,0x0426f8b796d08734048cfe38c88669712cab0134
https://polymarketwhales.info/transactions?market=0x4ff6163a5ce40d8a5c142d395064044f1e0c3fe6&page=1,2857,0.0,"NHL: Will the Hurricanes beat the Rangers by more than 1.5 goals in their March 20, 6:00 PM ET matchup?",Sports,Yes,No,0,1,$0,"$1,188",150,$645,50,Sun Mar 20 2022,True,Whales,LPs,Trades,"NHL: Will the Hurricanes beat the Rangers by more than 1.5 goals in their March 20, 6:00 PM ET matchup?",0x4ff6163a5ce40d8a5c142d395064044f1e0c3fe6
https://polymarketwhales.info/transactions?market=0x3ac148368730b1d30ed4c1c5249bc0255f7c1157&page=1,3237,0.0,NFL: Will the sum of points in Vikings v. Steelers be an even or an odd number?,Sports,Even,Odd,1,0,$0,$404,51,$299,51,Thu Dec 09 2021,True,Whales,LPs,Trades,NFL: Will the sum of points in Vikings v. Steelers be an even or an odd number?,0x3ac148368730b1d30ed4c1c5249bc0255f7c1157
https://polymarketwhales.info/transactions?market=0x0e8e8ded91a17c02c3a5c7187e07f5ae8eb8e34e&page=1,2993,0.0,"NBA: Who will win the Lakers vs. Pelicans, scheduled for February 27 (10 PM ET)?",Sports,Lakers,Pelicans,0,1,$0,$891,200,$357,51,Sun Feb 27 2022,True,Whales,LPs,Trades,"NBA: Who will win the Lakers vs. Pelicans, scheduled for February 27 (10 PM ET)?",0x0e8e8ded91a17c02c3a5c7187e07f5ae8eb8e34e
https://polymarketwhales.info/transactions?market=0x367cedfee92c6b60008e4fb309f282f6eb87f830&page=1,2547,0.0,Will an American win the men’s race at Ultra-Trail du Mont Blanc?,Sports,Yes,No,0,1,$0,"$1,840",99,$16,51,Fri Aug 27 2021,True,Whales,LPs,Trades,Will an American win the men’s race at Ultra-Trail du Mont Blanc?,0x367cedfee92c6b60008e4fb309f282f6eb87f830
https://polymarketwhales.info/transactions?market=0x8e3215578ec93f6ec232162c270b1cfc79fe8e46&page=1,750,0.0,"Will Curve suffer an exploit by March 31st, 2022?",Crypto,Yes,No,0,1,$0,"$27,033",2,"$3,883",51,Thu Mar 31 2022,True,Whales,LPs,Trades,"Will Curve suffer an exploit by March 31st, 2022?",0x8e3215578ec93f6ec232162c270b1cfc79fe8e46
https://polymarketwhales.info/transactions?market=0x7d18e8c5ae5c9e4bd2f690186556ed4f365ae04b&page=1,3162,0.0,MLB: Who will win Padres vs. Giants game on April 13?,Sports,Padres,Giants,0,1,$0,$566,150,$0,51,Wed Apr 13 2022,True,Whales,LPs,Trades,MLB: Who will win Padres vs. Giants game on April 13?,0x7d18e8c5ae5c9e4bd2f690186556ed4f365ae04b
https://polymarketwhales.info/transactions?market=0xf1ff648170dc1a2559a941916eeed6496501f93b&page=1,3247,0.0,Will Germany or Hungary win their Euro 2020 match?,Sports,Germany,Hungary,0.5,0.5,$0,$373,9769,$0,51,Wed Jun 23 2021,True,Whales,LPs,Trades,Will Germany or Hungary win their Euro 2020 match?,0xf1ff648170dc1a2559a941916eeed6496501f93b
https://polymarketwhales.info/transactions?market=0x38cf73458e12ff13e0fadbf94e82519688d57f1b&page=1,2885,0.0,Will FEWOCiOUS’s “I Taught Myself How To Fly” have a final sale price of more than $700K at Christie’s?,Art,Yes,No,0,1,$0,"$1,135",5,$0,51,Wed Jun 30 2021,True,Whales,LPs,Trades,Will FEWOCiOUS’s “I Taught Myself How To Fly” have a final sale price of more than $700K at Christie’s?,0x38cf73458e12ff13e0fadbf94e82519688d57f1b
https://polymarketwhales.info/transactions?market=0xd4ca2b5068fe9f3e7a433377f20c34be77f82184&page=1,2564,0.0,UFC Fight Night - Feb 26: Islam Makhachev vs Bobby Green,Sports,Makhachev,Green,1,0,$0,"$1,789",210,"$4,701",51,Sat Feb 26 2022,True,Whales,LPs,Trades,UFC Fight Night - Feb 26: Islam Makhachev vs Bobby Green,0xd4ca2b5068fe9f3e7a433377f20c34be77f82184
https://polymarketwhales.info/transactions?market=0x05574a1549c6dd17a2e75598ca76e35f65df5ee0&page=1,3120,0.0,NHL: Will the Lightning beat the Flyers by more than 1.5 points in their December 5 matchup?,Sports,Yes,No,1,0,$0,$655,55,$380,52,Sun Dec 05 2021,True,Whales,LPs,Trades,NHL: Will the Lightning beat the Flyers by more than 1.5 points in their December 5 matchup?,0x05574a1549c6dd17a2e75598ca76e35f65df5ee0
https://polymarketwhales.info/transactions?market=0xf5cc34b3bac3ed2f61036d92ba2326fc95b827f7&page=1,2873,0.0,NHL: Will the Blues beat the Rangers by more than 1.5 goals in their March 10 matchup (8 PM ET)?,Sports,Yes,No,1,0,$0,"$1,161",200,$0,52,Thu Mar 10 2022,True,Whales,LPs,Trades,NHL: Will the Blues beat the Rangers by more than 1.5 goals in their March 10 matchup (8 PM ET)?,0xf5cc34b3bac3ed2f61036d92ba2326fc95b827f7
https://polymarketwhales.info/transactions?market=0xccd864fd39f4416421d3218e006a7536d75b98b4&page=1,3110,0.0,MLB: Who will win Guardians vs. Reds game on April 13?,Sports,Guardians,Reds,1,0,$0,$672,150,"$1,198",52,Wed Apr 13 2022,True,Whales,LPs,Trades,MLB: Who will win Guardians vs. Reds game on April 13?,0xccd864fd39f4416421d3218e006a7536d75b98b4
https://polymarketwhales.info/transactions?market=0x227affa02d6366283008db18566884a6278bf4bc&page=1,2976,0.0,NHL: Will the Capitals beat the Oilers by more than 1.5 goals in their February 2 matchup (7 PM ET)?,Sports,Yes,No,0,1,$0,$922,300,"$2,603",52,Wed Feb 02 2022,True,Whales,LPs,Trades,NHL: Will the Capitals beat the Oilers by more than 1.5 goals in their February 2 matchup (7 PM ET)?,0x227affa02d6366283008db18566884a6278bf4bc
https://polymarketwhales.info/transactions?market=0xfd8159875ad0b5acb175615d05395637e6a5c8be&page=1,1458,0.0,"Will Serum suffer an exploit by March 31st, 2022?",Crypto,Yes,No,0,1,$0,"$8,770",3,$614,52,Thu Mar 31 2022,True,Whales,LPs,Trades,"Will Serum suffer an exploit by March 31st, 2022?",0xfd8159875ad0b5acb175615d05395637e6a5c8be
https://polymarketwhales.info/transactions?market=0xc6760eaec4a8c5123c84b2445a62dea019aca084&page=1,3097,0.0,NHL: Will the Wild beat the Rangers by more than 1.5 goals in their January 28 matchup (8 PM ET)?,Sports,Yes,No,0,1,$0,$686,300,"$5,999",52,Fri Jan 28 2022,True,Whales,LPs,Trades,NHL: Will the Wild beat the Rangers by more than 1.5 goals in their January 28 matchup (8 PM ET)?,0xc6760eaec4a8c5123c84b2445a62dea019aca084
https://polymarketwhales.info/transactions?market=0x565eb7fbe463b06c71656c56139bdc7d79cc7bf7&page=1,2805,0.0,NHL: Will the Hurricanes beat the Blue Jackets by more than 1.5 goals in their February 25 matchup (7 PM ET)?,Sports,Yes,No,1,0,$0,"$1,272",200,$468,52,Fri Feb 25 2022,True,Whales,LPs,Trades,NHL: Will the Hurricanes beat the Blue Jackets by more than 1.5 goals in their February 25 matchup (7 PM ET)?,0x565eb7fbe463b06c71656c56139bdc7d79cc7bf7
https://polymarketwhales.info/transactions?market=0xca558f71f8ae2f3030a620c8aaae7dda03eded7b&page=1,3031,0.0,NHL: Will the Senators beat the Blue Jackets by more than 1.5 goals in their March 16 matchup (7.30 PM ET)?,Sports,Yes,No,0,1,$0,$837,150,"$4,705",52,Wed Mar 16 2022,True,Whales,LPs,Trades,NHL: Will the Senators beat the Blue Jackets by more than 1.5 goals in their March 16 matchup (7.30 PM ET)?,0xca558f71f8ae2f3030a620c8aaae7dda03eded7b
https://polymarketwhales.info/transactions?market=0x9b6b552565007a38e07d2838129a53d1b9f22a36&page=1,3220,0.0,NHL: Will the Panthers beat the Stars by more than 1.5 goals in their January 14 matchup?,Sports,Yes,No,1,0,$0,$438,350,"$4,646",52,Fri Jan 14 2022,True,Whales,LPs,Trades,NHL: Will the Panthers beat the Stars by more than 1.5 goals in their January 14 matchup?,0x9b6b552565007a38e07d2838129a53d1b9f22a36
https://polymarketwhales.info/transactions?market=0xc70bf5a2a98e3eeaf64c25018cababbb80ee8725&page=1,2503,0.0,NBA: Will the sum of points in Rockets v. Thunder be an even or an odd number?,Sports,Even,Odd,0,1,$0,"$1,968",50,"$1,670",53,Mon Nov 29 2021,True,Whales,LPs,Trades,NBA: Will the sum of points in Rockets v. Thunder be an even or an odd number?,0xc70bf5a2a98e3eeaf64c25018cababbb80ee8725
https://polymarketwhales.info/transactions?market=0x4cd2fc01bc0692d987083559e1cf53cdeba0fee1&page=1,1562,0.0,Will annual inflation in the European Union be 5.9% or more in February?,Business,Yes,No,1,0,$0,"$7,526",300,"$2,981",53,Thu Mar 17 2022,True,Whales,LPs,Trades,Will annual inflation in the European Union be 5.9% or more in February?,0x4cd2fc01bc0692d987083559e1cf53cdeba0fee1
https://polymarketwhales.info/transactions?market=0x86746c2238b3ebf0f13e45741ca73bfd16937381&page=1,3065,0.0,NHL: Will the Avalanche beat the Coyotes by more than 2.5 goals in their January 15 matchup?,Sports,Yes,No,1,0,$0,$751,500,$133,53,Sat Jan 15 2022,True,Whales,LPs,Trades,NHL: Will the Avalanche beat the Coyotes by more than 2.5 goals in their January 15 matchup?,0x86746c2238b3ebf0f13e45741ca73bfd16937381
https://polymarketwhales.info/transactions?market=0x613acb6d9e8ffdb1368140d8320d938f133671cc&page=1,2246,0.0,NHL: Will the Oilers beat the Blackhawks by more than 1.5 goals in their March 3 matchup (8.30 PM ET)?,Sports,Yes,No,0,1,$0,"$2,775",200,"$1,542",53,Thu Mar 03 2022,True,Whales,LPs,Trades,NHL: Will the Oilers beat the Blackhawks by more than 1.5 goals in their March 3 matchup (8.30 PM ET)?,0x613acb6d9e8ffdb1368140d8320d938f133671cc
https://polymarketwhales.info/transactions?market=0xf0ffb3b0a86a7a44a3912e5b23b2e6d4e53baaed&page=1,2631,0.0,NHL: Will the Islanders beat the Canucks by more than 1.5 goals in their March 3 matchup (7.30 PM ET)?,Sports,Yes,No,0,1,$0,"$1,645",200,"$2,198",53,Thu Mar 03 2022,True,Whales,LPs,Trades,NHL: Will the Islanders beat the Canucks by more than 1.5 goals in their March 3 matchup (7.30 PM ET)?,0xf0ffb3b0a86a7a44a3912e5b23b2e6d4e53baaed
https://polymarketwhales.info/transactions?market=0x601f1ef09afe710a77dd636c3e387032a660d396&page=1,1130,0.0,"Will Arbitrum suffer an exploit by March 31st, 2022?",Crypto,Yes,No,0,1,$0,"$14,126",3,"$2,423",53,Thu Mar 31 2022,True,Whales,LPs,Trades,"Will Arbitrum suffer an exploit by March 31st, 2022?",0x601f1ef09afe710a77dd636c3e387032a660d396
https://polymarketwhales.info/transactions?market=0x2be2c634510d3d7b0fd4c1fb5996a2b41d2d7a10&page=1,2201,0.0,UFC 271: Who will win - Derrick Lewis or Tai Tuivasa?,Sports,Lewis,Tuivasa,0,1,$0,"$2,901",734,"$13,608",53,Sat Feb 12 2022,True,Whales,LPs,Trades,UFC 271: Who will win - Derrick Lewis or Tai Tuivasa?,0x2be2c634510d3d7b0fd4c1fb5996a2b41d2d7a10
https://polymarketwhales.info/transactions?market=0x96bd16403a416c75baef94ca5be0068ad5b5c2c5&page=1,3032,0.0,Will Mark Rothko’s “Untitled” sell for more than $4.5M at Phillips?,Art,Yes,No,0,1,$0,$835,298,$0,53,Wed Jun 23 2021,True,Whales,LPs,Trades,Will Mark Rothko’s “Untitled” sell for more than $4.5M at Phillips?,0x96bd16403a416c75baef94ca5be0068ad5b5c2c5
https://polymarketwhales.info/transactions?market=0xcc80a8733d9b59652fef5173162114eb98c94ff5&page=1,2550,0.0,Will Claude Monet’s “Nymphéas (fragment)” (Lot 1C) sell for more than $1m at Christie’s on November 11?,Art,Yes,No,1,0,$0,"$1,833",20,$794,53,Thu Nov 11 2021,True,Whales,LPs,Trades,Will Claude Monet’s “Nymphéas (fragment)” (Lot 1C) sell for more than $1m at Christie’s on November 11?,0xcc80a8733d9b59652fef5173162114eb98c94ff5
https://polymarketwhales.info/transactions?market=0xb54927bf4e0ecd5f92d7466d4e0e32c42a62bf23&page=1,3283,0.0,FIDE World Chess Grand Prix 2022: Will Levon Aronian win Pool C?,Chess,Yes,No,1,0,$0,$261,200,"$3,209",53,Thu Feb 17 2022,True,Whales,LPs,Trades,FIDE World Chess Grand Prix 2022: Will Levon Aronian win Pool C?,0xb54927bf4e0ecd5f92d7466d4e0e32c42a62bf23
https://polymarketwhales.info/transactions?market=0xdced5d0e2e4b1091e78ee2c2f221d0a9f59441c4&page=1,3038,0.0,"Will the 7-day COVID-19 Case average in the USA be above 300,000 on March 1, 2022?",Coronavirus,Yes,No,0,1,$0,$813,300,"$5,626",53,Tue Mar 08 2022,True,Whales,LPs,Trades,"Will the 7-day COVID-19 Case average in the USA be above 300,000 on March 1, 2022?",0xdced5d0e2e4b1091e78ee2c2f221d0a9f59441c4
https://polymarketwhales.info/transactions?market=0x6b09809457fe1d6baacb3d2626570bf70ad45214&page=1,2331,0.0,"NHL: Who will win Jets vs. Senators, scheduled for March 24, 8:00 PM ET?",Sports,Jets,Senators,0,1,$0,"$2,452",150,$96,53,Thu Mar 24 2022,True,Whales,LPs,Trades,"NHL: Who will win Jets vs. Senators, scheduled for March 24, 8:00 PM ET?",0x6b09809457fe1d6baacb3d2626570bf70ad45214
https://polymarketwhales.info/transactions?market=0x2b10231eec8f804e789ab1efe00f626655eb8363&page=1,3278,0.0,NHL: Will the Ducks beat the Kraken by more than 1.5 goals in their February 11 matchup (10 PM ET)?,Sports,Yes,No,0,1,$0,$266,100,"$2,474",53,Fri Feb 11 2022,True,Whales,LPs,Trades,NHL: Will the Ducks beat the Kraken by more than 1.5 goals in their February 11 matchup (10 PM ET)?,0x2b10231eec8f804e789ab1efe00f626655eb8363
https://polymarketwhales.info/transactions?market=0x7d200adc2cff550c339ce2e6fbb6bb0b9ae17e9c&page=1,2820,0.0,NHL: Will the Penguins beat the Kings by more than 1.5 goals in their January 13 matchup?,Sports,Yes,No,0,1,$0,"$1,242",10,"$5,498",53,Thu Jan 13 2022,True,Whales,LPs,Trades,NHL: Will the Penguins beat the Kings by more than 1.5 goals in their January 13 matchup?,0x7d200adc2cff550c339ce2e6fbb6bb0b9ae17e9c
https://polymarketwhales.info/transactions?market=0x7bf529cf3bd9930e7878c6bb331b3a64778037c6&page=1,1955,0.0,Will weekly jobless claims exceed 360K for the week ending on July 17?,Business,Yes,No,1,0,$0,"$4,183",10,$62,53,Thu Jul 22 2021,True,Whales,LPs,Trades,Will weekly jobless claims exceed 360K for the week ending on July 17?,0x7bf529cf3bd9930e7878c6bb331b3a64778037c6
https://polymarketwhales.info/transactions?market=0x6885f944819b110a4e9a972ca951ac093fd9b9d9&page=1,3091,0.0,NBA: Will the Grizzlies beat the Bulls by more than 5.5 points in their January 17 matchup?,Sports,Yes,No,1,0,$0,$703,10,$301,53,Mon Jan 17 2022,True,Whales,LPs,Trades,NBA: Will the Grizzlies beat the Bulls by more than 5.5 points in their January 17 matchup?,0x6885f944819b110a4e9a972ca951ac093fd9b9d9
https://polymarketwhales.info/transactions?market=0xaaf93f638ecc073e7a70291d65a6a8e8027f164b&page=1,3224,0.0,NBA: Will the sum of points in Jazz v 76ers be greater than 216.5?,Sports,Yes,No,0,1,$0,$433,50,"$1,369",54,Thu Dec 09 2021,True,Whales,LPs,Trades,NBA: Will the sum of points in Jazz v 76ers be greater than 216.5?,0xaaf93f638ecc073e7a70291d65a6a8e8027f164b
https://polymarketwhales.info/transactions?market=0xe26214830f5b750a8726a603c7bb7b6692018e2f&page=1,2509,0.0,NHL: Will the Jets beat the Rangers by more than 1.5 goals in their March 6 matchup (7 PM ET)?,Sports,Yes,No,0,1,$0,"$1,952",200,$7,54,Sun Mar 06 2022,True,Whales,LPs,Trades,NHL: Will the Jets beat the Rangers by more than 1.5 goals in their March 6 matchup (7 PM ET)?,0xe26214830f5b750a8726a603c7bb7b6692018e2f
https://polymarketwhales.info/transactions?market=0x194338092a5266220b25215cb42676e77b79c5e2&page=1,1533,0.0,How many album unit sales will Billie Eilish’s “Happier Than Ever” generate in its first week?,Pop Culture,Long,Short,0.0565,0.9435,$0,"$7,884",3655,"$6,347",54,Fri Aug 06 2021,True,Whales,LPs,Trades,How many album unit sales will Billie Eilish’s “Happier Than Ever” generate in its first week?,0x194338092a5266220b25215cb42676e77b79c5e2
https://polymarketwhales.info/transactions?market=0x38a0e9b1f4107e48b6d1e98f0de5367e0392cc67&page=1,3275,0.0,"NHL: Will the Hurricanes beat the Wild by more than 1.5 goals in their April 2, 7:00 PM ET matchup?",Sports,Yes,No,0,1,$0,$287,150,$782,54,Sat Apr 02 2022,True,Whales,LPs,Trades,"NHL: Will the Hurricanes beat the Wild by more than 1.5 goals in their April 2, 7:00 PM ET matchup?",0x38a0e9b1f4107e48b6d1e98f0de5367e0392cc67
https://polymarketwhales.info/transactions?market=0x24fde0e6ae1181183052810bb3ee93dbe53bf816&page=1,3285,0.0,"NCAAB: Who will win Providence Friars vs. Richmond Spiders, scheduled for March 19, 6:10 PM ET?",Sports,Providence Friars,Richmond Spiders,1,0,$0,$255,150,"$1,118",54,Sat Mar 19 2022,True,Whales,LPs,Trades,"NCAAB: Who will win Providence Friars vs. Richmond Spiders, scheduled for March 19, 6:10 PM ET?",0x24fde0e6ae1181183052810bb3ee93dbe53bf816
